c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49;c50;c51;c52;c53;c54;c55;c56;c57;c58;c59;c60;c61;c62;c63;c64;c65;c66;c67;c68;c69;c70;c71;c72;c73;c74;c75;c76;c77;c78;c79;c80;c81;c82;c83;c84;c85;c86;c87;c88;c89;c90;c91;c92;c93;c94;c95;c96;c97;c98;c99;c100;c101;c102;c103;c104;c105;c106;c107;c108;c109;c110;c111;c112;c113
2.6336;3.4619999999999997;2.8922;1.9513;3.6655;2.9808;3.7038;2.1668;1.8603;2.2242;1.9752;1.7573;5.1499;2.3248;1.9609;3.7038;5.0805;1.9369;1.8938;5.0853;5.2888;2.0782;2.9209;2.3248;4.0007;3.2513;5.1499;5.0805;5.2768;5.2888;2.8132;5.0853;3.7038;3.0502;2.7916;2.1668;1.9752;1.8938;2.1356;1.9896;1.2186;-0.0862;0.0096;0.6656;1.7573;1.9513;1.9609;-1.8483;-0.2035;-1.2857;3.9337;0.3807;5.5522;3.043;6.9432;2,1835;4.5514;2.2362;3.8762;4.1348;1.9728;2.1955;2.7677;0.5483;3.4261;2.1428;2.4062;3.6943;3.5626;5.9544;5.3654;5.1858;4.3096;3.5745;4.5849;4.6902;4.0821;4.9273;7.1227;6.6367;6.6487;7.2999;7.185;7.2592;2.3565;4.4496;1.5143;2.2212;1.6676;1.2671;1.406;1.5868;1.1648;1.4844;1.5814;6.7109;7.434;6.5386;7.3287;4.209;5.0446;6.2944;6.3518;6.8043;6.3303;6.6152;6.3135;6.6367;6.4021;7.841;6.2417;6.019;5.7293
2.6504;3.4716;2.897;1.9680000000000002;3.7062;3.0718;3.7038;2.138;1.5993;2.2936;1.98;1.6903;5.1595;2.3439;1.9393;3.7158;5.0685;2.0207;1.8555;5.0805;5.3247;1.9417;2.9018;2.1548;4.0654;3.2585;5.1595;5.0685;5.3199;5.3247;2.8659;5.0805;3.7158;3.0598;2.8276;2.138;1.98;1.8555;2.1261;1.9034;1.2186;-0.0838;-0.0048;0.5722;1.6903;1.9680000000000002;1.9393;-1.6831;-0.1796;-1.3934;3.1125;0.723;5.1092;3.7326;6.7397;2,2075;4.7381;2.5809;3.8068;4.0941;2.2721;2.0853;2.7797;0.735;3.6871;2.2721;2.4277;3.6344;3.5291;5.9568;5.3439;5.2313;4.2641;3.6392;4.4604;4.7118;4.0103;4.8722;7.1491;6.7852;6.6343;7.3502;7.1922;7.2808;2.3966;4.4957;1.5353;2.2146;1.6628;1.2329999999999999;1.3653;1.5730000000000002;1.1468;1.4234;1.5682;6.7971;7.8147;6.5074;7.331;4.2401;5.1475;5.5761;6.2082;6.778;6.3159;6.6176;6.2752;6.6535;6.3758;7.9033;6.6487;5.9975;5.8203
2.7078;3.5913;2.9161;1.9345;3.8427;3.1077;3.7206;2.1093;1.3336;2.2936;1.9752;1.7717;5.1523;2.3439;2.0087;3.7637;5.0637;2.1332;1.8794;5.1044;5.3247;1.8507;2.9305;2.2434;4.0606;3.2513;5.1523;5.0637;5.3391;5.3247;2.8826;5.1044;3.7637;3.0287;2.8443;2.1093;1.9752;1.8794;2.1356;1.8771;1.1756;-0.0742;0.0263;0.4405;1.7717;1.9345;2.0087;-1.4245;-0.2155;-1.4844;2.2865;0.9146;4.7501;3.8618;6.4883;2,2434;4.7908;2.9951;3.7421;3.8834;2.557;1.9393;2.8299;0.8691;3.8523;2.4301;2.4612;3.5410000000000004;3.4524;6.0071;5.2313;5.3247;4.1827;3.5458;4.3718;4.7214;3.9576;4.8914;7.1994;6.9432;6.6702;7.3837;7.1874;7.2975;2.4732;4.4562;1.5532;2.1877;1.6652;1.2456;1.3282;1.5281;1.1474;1.4551;1.5921;6.8402;7.9248;6.4787;7.4292;4.5993;5.1523;6.0837;6.0142;6.766;6.2321;6.6008;6.2656;6.6583;6.4332;7.8913;7.1898;6.0238;5.9137
2.739;3.6176;2.9042;1.9656;3.9121;2.9975;3.7206;2.1763;1.3336;2.49;1.9632;1.8675;5.1954;2.3559;2.0183;3.7876;5.0661;2.1452;1.8124;5.126;5.2912;1.913;2.9449;2.3152;4.0701;3.2274;5.1954;5.0661;5.3486;5.2912;2.8946;5.126;3.7876;3.0215;2.8539;2.1763;1.9632;1.8124;2.1859;1.8938;1.1540000000000001;-0.0168;0.0287;0.3136;1.8675;1.9656;2.0183;-1.1540000000000001;-0.3041;-1.6185;1.5921;0.8954;4.525;4.118;6.3398;2,332;4.8052;3.4477;3.6775;3.4596;2.7414;1.7597;2.8252;1.0918;3.8139999999999996;2.4397;2.4924;3.4477;3.4069;6.0382;5.1715;5.3032;4.1468;3.1867;4.1994;4.7860000000000005;3.9983;4.865;7.2209;7.0485;6.7995;7.4172;7.197;7.3574;2.5115;4.452;1.5903;2.2069;1.6376;1.2552;1.3001;1.5077;1.1516;1.4784;1.5784;6.8738;8.1139;6.5218;7.5681;5.2194;5.3032;5.4205;5.7006;6.7876;6.0597;6.5864;6.2177;6.6607;6.4883;7.9152;7.9487;6.0501;5.9065
2.7773;3.5314;2.9425;1.9752;3.9696;2.7677;3.7445;2.2266;1.245;2.49;1.9225;1.7717;5.2074;2.3559;1.9537;3.7685;5.0685;2.2194;1.7478;5.1116;5.3127;1.8914;2.9928;2.2577;4.1252;3.2585;5.2074;5.0685;5.3295;5.3127;2.9113;5.1116;3.7685;3.0119;2.8443;2.2266;1.9225;1.7478;2.1452;1.8028;1.1875;-0.0311;-0.0144;0.2274;1.7717;1.9752;1.9537;-1.0846;-0.3663;-1.9201;0.8092;0.5507;4.2641;4.367;6.189;2,375;4.7405;3.7996;3.6152;3.2034;2.7892;1.6975;2.8443;1.2209999999999999;3.6368;2.4397;2.5235;3.2944;3.3782;6.0645;5.2433;5.2385;4.1994;2.8323;4.1348;4.8507;4.0414;4.7908;7.263999999999999;7.1084;6.8211;7.4364;7.263999999999999;7.3933;2.569;4.5023;1.6227;2.1775;1.6526;1.2779;1.2731;1.5299;1.1558;1.4509;1.6418;6.9168;8.5569;6.5218;7.7141;5.9137;5.5426;5.5641;5.4708;6.7924;5.872999999999999;6.5673;6.1148;6.6535;6.5194;7.9344;8.7245;6.0717;5.8802
2.7653;3.4237;2.964;1.9585;3.96;2.6504;3.7445;1.9345;1.245;2.4804;1.9273;1.7621;5.1811;2.3439;1.9369;3.7517;5.1068;2.0973;1.7693;5.1284;5.2912;1.8052;2.9832;2.1189;4.1252;3.3639;5.1811;5.1068;5.3032;5.2912;2.8491;5.1284;3.7517;3.0119;2.8563;1.9345;1.9273;1.7693;2.1045;1.7573;1.1995;-0.0311;-0.0479;0.237;1.7621;1.9585;1.9369;-1.2953;-0.3208;-2.5091;0.2011;0.0551;4.0031;4.4843;6.0358;2,3511;4.6663;3.9983;3.4955;3.134;2.7102;1.7573;2.8323;1.4293;3.4189;2.32;2.5187;3.1412;3.3519;6.1507;5.2074;5.2936;4.3383;2.7485;4.1899;4.7764;4.0749;4.774;7.2927;7.1706;6.8953;7.3741;7.2736;7.4196;2.5408;4.476;1.6299;2.144;1.6652;1.3252;1.2605;1.6143;1.1546;1.4305;1.631;6.9528;8.9854;6.4572;7.8099;5.9017;5.849;5.0925;5.4588;6.7612;5.7509;6.5912;5.9759;6.6391;6.5242;7.9631;9.086;6.0478;5.7293
2.7174;3.3902;2.9473;1.8675;3.9145;2.6767;3.7182;1.6903;1.5634;2.4804;1.9178;1.7861;5.138;2.3439;1.9321;3.7278;5.1044;2.0806;1.8028;5.1619;5.2768;1.7071;3.0358;1.9201;4.1108;3.5434;5.138;5.1044;5.3367;5.2768;2.8084;5.1619;3.7278;2.9568;2.8443;1.6903;1.9178;1.8028;2.0159;1.8842;1.0008;0.0263;-0.0575;0.3735;1.7861;1.8675;1.9321;-1.7454;-0.2849;-3.8689999999999998;-0.5171;0.2466;3.8307;4.5466;5.7868;2,2721;4.5203;4.0175;3.4381;3.1771;2.6264;1.8268;2.8419;1.5275;3.1292;2.0782;2.5402;3.1196;3.3279;6.2776;5.1475;5.4348;4.3574;2.9497;4.2042;4.5011;4.0845;4.8052;7.3454;7.1635;7.0078;7.3167;7.2951;7.4029;2.4529;4.4885;1.6646;2.1249;1.6233;1.3419999999999999;1.2007;1.5921;1.1648;1.4072;1.6245;6.9599;9.0022;6.4476;7.9057;6.0549;6.0765;4.798;5.6575;6.7445;5.5306;6.5314;5.8035;6.6463;6.5314;7.9942;9.2296;6.031000000000001;5.6431
2.6767;3.4069;2.8443;1.8052;3.9049;2.739;3.7182;1.8435;1.5634;2.4948;1.8962;1.7526;5.0877;2.3367;1.9680000000000002;3.7062;5.0901;2.0494;1.8603;5.1499;5.2553;1.5802;3.0669999999999997;1.7813;4.0965;3.4524;5.0877;5.0901;5.3534;5.2553;2.8204;5.1499;3.7062;2.9401;2.8611;1.8435;1.8962;1.8603;1.9034;1.913;0.9673;0.0239;-0.0215;0.431;1.7526;1.8052;1.9680000000000002;-2.0877;-0.4884;-4.6711;-1.3527;1.0151;3.7206;4.458;5.5306;2,2051;4.3694;3.8738;3.4739999999999998;3.2657;2.6504;1.8627;2.8012;1.6592;2.8659;1.7837;2.5666;3.1244;3.2848;6.3805;5.193;5.5737;4.312;3.3375;4.2401;4.1468;4.0749;4.7956;7.343;7.1347;7.0581;7.2688;7.3071;7.3957;2.4307;4.5137;1.5736;2.1039;1.6723;1.3342;1.1732;1.6287;1.1402;1.4126;1.5933;6.9479999999999995;8.6311;6.4859;7.9559;6.0454;6.3973;5.1092;6.0166;6.7852;5.4923;6.3853;5.7054;6.6702;6.5098;8.0469;9.3398;5.9999;5.5952
2.6456;3.4189;2.7533;1.8364;3.9313;2.7629;3.6105;2.0375;2.885;2.4948;1.8387;1.7286;5.114;2.3367;1.9513;3.6919;5.0733;2.0087;1.9082;5.1763;5.3151;1.6544;2.9592;1.8004;4.1539;3.4357;5.114;5.0733;5.3271;5.3151;2.8371;5.1763;3.6919;2.9281;2.8467;2.0375;1.8387;1.9082;1.8962;1.8531;1.0439;0.0527;-0.0335;0.3926;1.7286;1.8364;1.9513;-2.332;-0.826;-3.4046;-2.0518;1.652;3.5362;4.5849;5.2505;2,1979;4.197;3.4739999999999998;3.6871;3.3662;2.9257;1.8364;2.7461;1.8411;2.7533;1.5275;2.5043;3.1699;3.2801;6.4021;5.5234;5.5162;4.1946;3.7326;4.2353;3.6416;4.0797;4.7357;7.3263;7.093999999999999;7.1323;7.2568;7.2951;7.3622;2.4325;4.4712;1.6340000000000001;2.0991;1.5903;1.3545;1.2288;1.6023;1.157;1.406;1.5945;6.9025;8.3701;6.4356;7.9703;6.0717;6.5098;4.7932;6.4165;6.7373;5.5569;6.1986;5.612;6.6535;6.5146;8.0828;9.3374;5.9711;5.7269
2.6312;3.4237;2.7605;1.8747;3.9456;2.7509;3.6105;2.0279;2.885;2.5594;1.7813;1.7717;5.1236;2.332;1.8387;3.6679;5.0733;2.0207;1.9034;5.1739;5.3223;1.7741;2.7461;1.7669;4.0965;3.4261;5.1236;5.0733;5.3151;5.3223;2.8563;5.1739;3.6679;2.9521;2.8802;2.0279;1.7813;1.9034;2.0279;1.8364;1.0678;0.1245;-0.1101;0.3352;1.7717;1.8747;1.8387;-2.5522;-1.0894;-2.8491;-2.6408;1.9752;3.3854;5.3989;4.8914;2,162;4.1132;2.9137;3.7733;3.5171;3.2992;1.9058;2.6935;2.0159;2.8252;1.2570000000000001;2.4253;3.2154;3.1867;6.4165;5.7365;5.454;4.1683;3.8978;4.2713;3.1915;4.1396;4.6878;7.3741;7.0533;7.1682;7.2329;7.2999;7.3023;2.4618;4.458;1.6287;2.0381;1.6741;1.3653;1.1666;1.5975;1.1684;1.4;1.6047;6.8833;8.0254;6.2513;7.9248;6.347;6.256;5.4133;6.7636;6.6726;5.5138;5.9616;5.5785;6.6535;6.4739;8.1211;9.0453;5.9352;6.1651
2.6504;3.4381;3.0071;1.8651;3.9241;2.8802;3.4069;2.2146;3.0047;2.5594;1.798;1.7334;5.1332;2.332;1.8148;3.6727;5.0757;2.0662;1.8459;5.1571;5.2553;1.7526;2.7174;1.7309999999999999;4.0773;3.3686;5.1332;5.0757;5.3103;5.2553;2.8419;5.1571;3.6727;2.9760000000000004;2.8252;2.2146;1.798;1.8459;2.0159;1.7813;1.063;0.2322;-0.1604;0.2993;1.7334;1.8651;1.8148;-3.0023;-0.9864;-2.8276;-3.1436;2.1213;3.1603;6.2058;4.3024;2,1548;3.9528;2.32;3.2848;3.6344;3.5219;1.8842;2.6552;2.2984;2.9353;0.9984;2.3727;3.2537;3.1436;6.3494;5.6671;5.3917;4.1037;3.7589;4.1851;2.8156;4.2497;4.695;7.3717;7.0366;7.2113;7.2018;7.3382;7.263999999999999;2.4343;4.4466;1.6293;2.0728;1.6275;1.3773;1.175;1.5759999999999998;1.1732;1.3838;1.6077;6.8235;7.5561;6.1435;7.7452;6.5888;5.6647;4.9823;7.0294;6.6128;5.5737;5.77;5.5641;6.6583;6.4643;8.1068;8.6383;5.9472;6.7708
2.6959;3.3782;3.1915;1.8579;3.8810000000000002;3.0335;3.4069;2.5977;3.0047;2.6815;1.7837;1.6759;5.1643;2.3415;1.8364;3.6512;5.0685;2.0135;1.7813;5.1427;5.1834;1.719;2.9018;1.7693;4.118;3.3016;5.1643;5.0685;5.2984;5.1834;2.8802;5.1427;3.6512;2.9592;2.7461;2.5977;1.7837;1.7813;1.9369;1.8172;1.1564;0.261;-0.1532;0.3328;1.6759;1.8579;1.8364;-3.3686;-0.6823;-2.7102;-3.5578;2.2865;3.1651;6.0214;3.6703;2,1787;3.7613;1.6568;2.5235;3.7182;3.5314;1.8603;2.6288;2.6456;3.0669999999999997;0.7901;2.3224;3.4213;3.1460000000000004;6.2153;5.5162;5.3343;4.051;3.7254;4.1085;2.5139;4.3814;4.7166;7.3023;7.0509;7.2257;7.2329;7.367000000000001;7.2688;2.3996;4.461;1.6598;2.0417;1.7298;1.4072;1.1199;1.558;1.1636;1.3569;1.6442;6.7421;7.2209;6.1483;7.343;6.8761;4.9009;5.4372;7.1132;6.6224;5.6192;5.6719;5.6527;6.608;6.4835;8.0732;8.3199;5.9639999999999995;7.0988
2.7797;3.3806;3.0813;1.8435;3.7972;3.1125;3.3232;2.4493;2.2673;2.6815;1.7478;1.6903;5.1619;2.3415;1.9249;3.6392;5.0685;1.9704;1.7885;5.1715;5.1356;1.7286;3.1603;1.8531;3.9696;3.2729;5.1619;5.0685;5.3032;5.1356;2.8802;5.1715;3.6392;2.9497;2.7677;2.4493;1.7478;1.7885;1.8938;1.8651;1.2258;0.2682;-0.1484;0.2825;1.6903;1.8435;1.9249;-3.3088;-0.4621;-2.715;-3.9935;2.7581;3.1484;5.5522;3.0047;2,2194;3.7541;1.0678;1.8651;3.7637;3.383;1.8986;2.5905;2.964;3.1627;0.7015;2.2577;3.4213;3.1556;6.0454;5.3247;5.3295;3.9768;3.8068;4.0055;2.5331;4.4556;4.6926;7.2808;7.0725;7.2425;7.3239;7.3646;7.2832;2.4475;4.4891;1.6316;2.0273;1.6604;1.3969999999999998;1.166;1.6029;1.1893;1.3928;1.6023;6.6822;6.9097;6.2513;7.2065;7.0749;4.3503;5.3941;7.0174;6.5864;5.7413;5.6479;5.6838;6.6008;6.5266;8.0756;7.9679;5.8993;7.3526
2.9401;3.4117;2.8228;1.8244;3.6655;3.1460000000000004;3.3232;2.2793;2.2673;2.6791;1.7573;1.7909;5.2122;2.3080000000000003;1.9369;3.6583;5.0685;1.9752;1.8627;5.1451;5.1188;1.9082;3.1795;1.9345;3.8403;3.2465;5.2122;5.0685;5.284;5.1188;2.8611;5.1451;3.6583;2.9377;2.8323;2.2793;1.7573;1.8627;1.9225;1.8292;1.2522;0.3112;-0.2035;0.1891;1.7909;1.8244;1.9369;-2.7581;-0.2849;-2.6432;-4.2928;3.5578;2.7988;5.3486;2.3559;2,3008;3.8571;0.7159;1.4868;3.7565;3.1364;1.9896;2.4636;3.1556;3.2681;0.8092;2.2242;3.5362;3.237;5.7676;5.2457;5.3702;4.0103;3.8307;3.9935;2.8347;4.4867;4.6184;7.2353;7.1299;7.1491;7.4579;7.3406;7.2808;2.4271;4.4478;1.6801;2.0542;1.6125;1.3821;1.1372;1.6209;1.1893;1.3827;1.6005;6.5912;6.6487;6.4596;6.9863;7.2951;4.0342;4.8171;6.7756;6.5314;5.861000000000001;5.6551;5.7221;6.608;6.5984;8.0469;7.7405;5.861000000000001;7.5609
3.0382;3.3998;2.8563;1.8723;3.6009;3.2154;3.4285;2.2817;1.8579;2.6791;1.7478;1.8459;5.2672;2.3080000000000003;1.9249;3.6536;5.0996;2.0446;1.8651;5.0901;5.1882;1.9082;3.1627;1.8818;3.7326;3.1987;5.2672;5.0996;5.2696;5.1882;2.8323;5.0901;3.6536;2.9209;2.8371;2.2817;1.7478;1.8651;1.8938;1.7813;1.2809;0.3017;-0.1963;0.1317;1.8459;1.8723;1.9249;-2.3128;-0.2753;-2.0782;-4.4652;4.1037;2.4828;5.3989;1.6855;2,3463;3.9576;0.6512;1.3001;3.6895;2.7749;2.0135;2.4421;3.2944;3.4381;1.0942;2.2314;3.7852;3.3232;5.4492;5.2672;5.3271;4.0797;3.5147;4.0606;3.4117;4.458;4.5059;7.2161;7.1682;7.0054;7.5369;7.3143;7.2856;2.4565;4.4724;1.631;2.0159;1.5227;1.3755;1.1432;1.6358;1.2324;1.421;1.5479;6.5074;6.596;6.6343;6.7876;7.5441;3.948;5.1188;6.4524;6.529;5.9807;5.6886;5.7916;6.6152;6.6583;8.0134;7.6543;5.8969;7.5369
3.1819;3.4381;2.9425;1.9082;3.6105;3.1556;3.4285;2.2434;1.8579;2.6312;1.7645;1.9273;5.3343;2.2984;1.9225;3.6319999999999997;5.114;2.0327;1.9178;5.0925;5.2696;1.7861;3.3303;1.8292;3.7733;3.0861;5.3343;5.114;5.2433;5.2696;2.8347;5.0925;3.6319999999999997;2.9544;2.8563;2.2434;1.7645;1.9178;1.8818;1.719;1.3312;0.3089;-0.1939;0.0982;1.9273;1.9082;1.9225;-2.0997;-0.4525;-1.3647;-4.6543;4.2401;2.873;5.1954;1.1636;2,3056;4.0007;0.9122;1.2761;3.6272;2.1237;2.0255;2.399;3.4237;3.5578;1.2474;2.2769;3.8738;3.3303;5.2289;5.3175;5.2481;4.1348;2.6935;4.1444;4.4125;4.4388;4.4891;7.2568;7.172999999999999;6.8402;7.5609;7.2305;7.3023;2.4636;4.4281;1.6502;2.0542;1.555;1.391;1.1043;1.6712;1.1917;1.3779;1.5215;6.4572;6.9168;6.8019;6.6415;7.7931;3.9983;4.4149;6.122000000000001;6.5769;6.0501;5.6958;5.8802;6.6056;6.6295;7.9727;7.6303;5.9999;7.3574
3.395;3.5219;2.9664;1.8818;3.6871;3.0071;3.6559;2.2027;1.6783;2.6312;1.7502;2.1021;5.4157;2.2984;1.9201;3.6392;5.0805;1.9369;1.9034;5.114;5.3343;1.5419;3.2082;1.8292;3.9049;2.9233;5.4157;5.0805;5.2433;5.3343;2.8611;5.114;3.6392;2.9712;2.873;2.2027;1.7502;1.9034;1.913;1.6807;1.2761;0.316;-0.2011;0.0622;2.1021;1.8818;1.9201;-1.7502;-0.6776;-0.7374;-4.3934;4.0582;3.1939;4.6471;0.7973;2,1787;4.0079;1.1540000000000001;1.3359999999999999;3.6152;1.2594;2.1069;2.4181;3.1963;3.5314;1.403;2.2936;3.948;3.2681;5.1284;5.3726;5.1595;4.2234;1.9489;4.2258;5.7461;4.4245;4.5538;7.3191;7.172999999999999;6.6056;7.5585;7.1275;7.3215;2.5145;4.4179;1.6502;2.0494;1.6065;1.4024;1.0983;1.6873;1.2468;1.3934;1.5897;6.4045;7.4053;6.8163;6.6224;7.9057;4.0989;4.6184;5.8275;6.6248;6.1483;5.6743;5.9041;6.5841;6.6846;7.9057;7.6351;5.9951;7.0461
3.4213;3.5698;2.9497;1.8124;3.9504;2.8898;3.6559;2.1476;1.6783;2.66;1.7382;2.2745;5.4205;2.3224;1.9465;3.6344;5.0949;1.9154;1.834;5.1404;5.3439;1.3431;3.0263;1.8675;3.9289;2.8898;5.4205;5.0949;5.284;5.3439;2.8754;5.1404;3.6344;2.9377;2.8754;2.1476;1.7382;1.834;1.9345;1.6759;1.1947;0.3496;-0.2179;0.1221;2.2745;1.8124;1.9465;-1.9704;-0.7326;-0.486;-3.7637;3.6319999999999997;3.2609;4.5538;0.3472;2,0183;4.1515;1.2785;1.5802;3.6368;0.5291;2.2098;2.4062;2.9616;3.3327;1.561;2.3008;3.9552;3.1867;5.0949;5.4061;5.1787;4.2976;1.3886;4.3551;6.9097;4.3479;4.604;7.3047;7.185;6.4596;7.513;7.0533;7.3694;2.5875;4.4718;1.6837;1.989;1.6873;1.4144;1.1534;1.6921;1.2043;1.4467;1.5909;6.3255;7.7548;6.857;6.6295;7.8961;4.3263;4.7118;5.6168;6.675;6.1986;5.6479;5.9304;6.6391;6.6894;7.8434;7.6064;6.0214;6.699
3.1963;3.5961;2.9305;1.8219999999999998;4.13;2.8108;3.7278;2.1069;1.4581;2.66;1.743;2.241;5.4061;2.3224;1.9585;3.6319999999999997;5.0973;1.8962;1.8076;5.0973;5.2912;1.2115;3.0215;1.9273;3.9768;2.8754;5.4061;5.0973;5.2672;5.2912;2.8299;5.0973;3.6319999999999997;2.9544;2.8754;2.1069;1.743;1.8076;1.8986;1.7382;1.1492;0.4094;-0.2346;0.1293;2.241;1.8219999999999998;1.9585;-2.6312;-0.747;-0.6105;-3.2825;3.0789;3.0981;7.3287;-0.0239;1,8507;4.2856;1.2378;2.1907;3.6679;0.1389;2.3176;2.4373;2.6121;3.043;1.7214;2.3343;3.8786;3.0981;5.0518;5.3654;5.2816;4.4197;1.245;4.5538;7.2185;4.3335;4.6184;7.2664;7.1826;6.292000000000001;7.5202;6.9528;7.4148;2.5624;4.4652;1.6879;2.0369;1.7232;1.4042;1.1959;1.67;1.2384;1.4251;1.6137;6.3063;7.8602;6.8283;6.6415;7.7093;4.6783;4.4628;5.5857;6.7229;6.2010000000000005;5.6886;5.9352;6.6559;6.5673;7.7955;7.5585;6.0238;6.4715
3.0742;3.6488;2.9329;1.8579;3.9002;2.6935;3.7278;2.1596;1.4581;2.6671;1.7549;2.2529;5.3079;2.3439;1.9393;3.62;5.1164;1.7765;1.8124;5.1523;5.2936;1.2809;3.0861;1.9896;3.9313;2.8683;5.3079;5.1164;5.2433;5.2936;2.8347;5.1523;3.62;2.9497;2.885;2.1596;1.7549;1.8124;1.9058;1.8076;1.1085;0.3065;-0.2179;0.2346;2.2529;1.8579;1.9393;-3.4884;-0.5555;-0.5842;-2.8419;2.5067;2.9042;8.1355;-0.2945;1,652;4.4221;1.1971;3.0909;3.7278;0.0144;2.4565;2.4229;2.3176;2.7964;1.8411;2.3463;3.7134;3.0406;4.9871;5.2744;5.3175;4.5945;1.3119999999999998;4.695;7.0629;4.3622;4.6112;7.2927;7.185;6.1794;7.4747;6.8905;7.4627;2.6366;4.4622;1.6718;1.9854;1.7065;1.3749;1.2276;1.652;1.2216;1.4174;1.6023;6.28;7.8769;6.7109;6.7086;7.355;5.0973;5.1571;5.6862;6.7924;6.1938;5.7221;5.9544;6.675;6.517;7.8051;7.5226;5.9664;6.4739
3.0287;3.6033;2.9592;1.8507;3.5841;2.6239999999999997;3.6248;2.1548;1.1779;2.6671;1.7717;2.2386;5.1404;2.3439;2.0135;3.5817;5.1164;1.7837;1.8794;5.1284;5.2936;1.403;3.1723;2.0423;3.7517;2.8371;5.1404;5.1164;5.2744;5.2936;2.8635;5.1284;3.5817;2.9616;2.8371;2.1548;1.7717;1.8794;1.9345;1.8076;1.0606;0.2298;-0.2442;0.261;2.2386;1.8507;2.0135;-3.8547;-0.32799999999999996;-0.2562;-2.3798;2.2098;2.6983;5.6982;-0.5339;1,4485;4.47;1.1564;4.1132;3.8618;0.0718;2.4708;2.4565;2.0542;2.6217;2.1045;2.3511;3.5554;2.9999;4.9512;5.2194;5.2529;4.6759;2.0207;4.6328;6.541;4.4365;4.6376;7.3478;7.2018;6.1651;7.4412;6.8666;7.5298;2.642;4.4406;1.734;1.9926;1.7382;1.3940000000000001;1.2426;1.6526;1.2534;1.4341;1.6340000000000001;6.3015;7.8123;6.6726;6.8307;7.0916;5.3798;4.8387;5.8826;6.7421;6.1842;5.715;5.94;6.6846;6.529;7.7883;7.3909;5.9185;6.6343
2.988;3.5721;3.0143;1.81;3.4165;2.6624;3.6248;2.1069;1.1779;2.6336;1.7645;2.1691;5.0326;2.375;2.1476;3.6105;5.1092;1.8076;1.913;5.1475;5.3271;1.4605;3.1364;2.1165;3.553;2.8228;5.0326;5.1092;5.2792;5.3271;2.897;5.1475;3.6105;2.9521;2.7964;2.1069;1.7645;1.913;1.8914;1.8052;1.0319;0.1772;-0.2394;0.2538;2.1691;1.81;2.1476;-2.8754;-0.2753;0.3567;-1.8483;2.2218;2.5977;5.0015;-0.8140000000000001;1,3647;4.4508;1.1133;5.0805;3.9552;0.1676;2.4445;2.4948;1.8603;2.5307;2.6312;2.3559;3.4764;2.9544;5.0422;5.1475;5.1667;4.6759;3.7421;4.561;5.9496;4.458;4.6088;7.4292;7.2233;6.1723;7.3957;6.8331;7.6423;2.6665;4.3652;1.7035;1.9752;1.7202;1.412;1.3024;1.6556;1.2857;1.4509;1.6125;6.3375;7.6854;6.7205;6.8809;6.778;5.454;4.9536;6.0166;6.6655;6.1555;5.7197;5.9831;6.6248;6.5673;7.7931;7.276;5.9137;6.8043
3.0263;3.4955;2.9975;1.81;3.3902;2.6288;3.6607;2.0159;1.1851;2.6336;1.7549;2.0566;4.9775;2.375;2.0518;3.5913;5.0805;1.8316;1.9489;5.1595;5.3151;1.5443;3.1101;2.0997;3.5506;2.8371;4.9775;5.0805;5.3439;5.3151;2.9161;5.1595;3.5913;2.9951;2.7438;2.0159;1.7549;1.9489;1.8986;1.7933;1.1396;0.0599;-0.1676;0.2131;2.0566;1.81;2.0518;-0.4717;-0.0287;0.9601;-1.901;2.3679;2.3056;6.0813;-1.1588;1,3767;4.3742;1.2019;6.0142;4.0582;0.4022;2.3176;2.5043;1.7047;2.5019;3.0694;2.3583;3.5291;2.9329;5.2984;5.1571;5.3079;4.6735;5.5186;4.5418;5.5689;4.3981;4.6017;7.4627;7.2664;6.2537;7.3143;6.8402;7.7452;2.7312;4.4131;1.7651;2.0087;1.7226;1.406;1.3366;1.6454;1.3168;1.4796;1.6316;6.359;7.4531;6.7564;6.9552;6.4667;5.43;5.6312;6.1148;6.6104;6.0813;5.7652;6.0214;6.6128;6.6343;7.8123;7.1156;5.8658;6.7756
